axis,freq,target,model,fold_id,fold_start,fold_end,wape_false,wape_true,delta_true_minus_false,improves_with_weather
workload,weekly,conteo_movimientos,model_p80,1,2024-11-18,2025-12-29,0.3480114238505648,0.3480114238505648,0.0,False
workload,weekly,conteo_movimientos,model_p80,2,2024-12-16,2026-01-26,0.6747825030929471,0.6747825030929471,0.0,False
workload,weekly,conteo_movimientos,model_p80,3,2026-01-05,2026-02-23,0.1613786660245453,0.1613786660245453,0.0,False
workload,weekly,picking_movs,model_p50,1,2024-11-18,2025-12-29,0.196925288336478,0.196925288336478,0.0,False
workload,weekly,picking_movs,model_p50,2,2024-12-16,2026-01-26,0.3840584872705067,0.3840584872705067,0.0,False
workload,weekly,picking_movs,model_p50,3,2026-01-05,2026-02-23,0.0958425724040374,0.0958425724040374,0.0,False
workload,weekly,picking_movs,model_p80,1,2024-11-18,2025-12-29,0.3831935182003539,0.3831935182003539,0.0,False
workload,weekly,picking_movs,model_p80,2,2024-12-16,2026-01-26,0.707396048258383,0.707396048258383,0.0,False
workload,weekly,picking_movs,model_p80,3,2026-01-05,2026-02-23,0.3551687123440804,0.3551687123440804,0.0,False
workload,weekly,picking_movs_atribuibles,model_p50,1,2024-11-18,2025-12-29,0.1089309788402485,0.1089309788402485,0.0,False
workload,weekly,picking_movs_atribuibles,model_p50,2,2024-12-16,2026-01-26,0.2293203011273372,0.2293203011273372,0.0,False
workload,weekly,picking_movs_atribuibles,model_p50,3,2026-01-05,2026-02-23,0.0746570359359741,0.0746570359359741,0.0,False
workload,weekly,picking_movs_atribuibles,model_p80,1,2024-11-18,2025-12-29,0.2490798749816233,0.2490798749816233,0.0,False
workload,weekly,picking_movs_atribuibles,model_p80,2,2024-12-16,2026-01-26,0.6399284619575198,0.6399284619575198,0.0,False
workload,weekly,picking_movs_atribuibles,model_p80,3,2026-01-05,2026-02-23,0.169415021910901,0.169415021910901,0.0,False
workload,weekly,picking_movs_atribuibles_entrega,model_p50,1,2024-11-18,2025-12-29,0.1089309788402485,0.1089309788402485,0.0,False
workload,weekly,picking_movs_atribuibles_entrega,model_p50,2,2024-12-16,2026-01-26,0.2293203011273372,0.2293203011273372,0.0,False
workload,weekly,picking_movs_atribuibles_entrega,model_p50,3,2026-01-05,2026-02-23,0.0746570359359741,0.0746570359359741,0.0,False
workload,weekly,picking_movs_atribuibles_entrega,model_p80,1,2024-11-18,2025-12-29,0.2490798749816233,0.2490798749816233,0.0,False
workload,weekly,picking_movs_atribuibles_entrega,model_p80,2,2024-12-16,2026-01-26,0.6399284619575198,0.6399284619575198,0.0,False
workload,weekly,picking_movs_atribuibles_entrega,model_p80,3,2026-01-05,2026-02-23,0.169415021910901,0.169415021910901,0.0,False
