axis,freq,target,model,fold_id,fold_start,fold_end,wape,smape,mase,wape_peak5,smape_peak5,mase_peak5,coverage_empirical
service,weekly,pales_in,model_p80,2,2024-12-09,2026-01-19,0.489470452597968,1.2887923625377802,0.14497300157172127,0.5113450874698515,0.6869894200003127,0.7942893272192629,
service,weekly,peso_facturable_in,naive_t7,2,2024-12-09,2026-01-19,1.0622131109786592,0.39572026748397954,0.2718738659627561,0.09007344342049851,0.09432136865179944,0.09147778234807201,
service,weekly,peso_facturable_in,ma7,2,2024-12-09,2026-01-19,0.8941797086726356,0.4069453659446966,0.22886565016910682,0.4635155273692018,0.6033455405840342,0.47074221787752973,
service,weekly,peso_facturable_in,ma28,2,2024-12-09,2026-01-19,1.9487968866731467,0.5022831225078582,0.4987953340811816,0.4076434693569935,0.33862444713698614,0.4139990562075664,
service,weekly,peso_facturable_in,model_p50,2,2024-12-09,2026-01-19,0.3791521080326155,1.3028941904710447,0.09704413204218745,0.8358341498452094,0.5894802768284827,0.8488656759981865,
service,weekly,peso_facturable_in,model_p80,2,2024-12-09,2026-01-19,0.6330720722966966,1.3447683437762665,0.16203504734542323,1.3661119904301038,0.8116854069704016,1.3874111011860861,
service,weekly,conteo_servicios,naive_t7,3,2025-12-29,2026-02-16,1.1609589041095891,0.9399508615915022,0.7969245751264411,0.9076923076923077,1.6619718309859155,2.496560173404957,
service,weekly,conteo_servicios,ma7,3,2025-12-29,2026-02-16,0.783757338551859,0.7073705635444751,0.5379996499589375,0.710989010989011,1.1031543052003412,1.9555380535024303,
service,weekly,conteo_servicios,ma28,3,2025-12-29,2026-02-16,0.7350171232876712,0.6571492011788994,0.5045425868333699,0.38021978021978026,0.46947082767978293,1.0457746004819797,
service,weekly,conteo_servicios,model_p50,3,2025-12-29,2026-02-16,0.16630161394309556,0.3569154788984238,0.11415549901491834,0.04179261444086469,0.04268456420812801,0.114948398120501,
service,weekly,conteo_servicios,model_p80,3,2025-12-29,2026-02-16,0.2635939715427702,0.5835998738534668,0.18094052514177905,0.10835677978365608,0.10278789702260435,0.29802965017302824,
service,weekly,m3_out,naive_t7,3,2025-12-29,2026-02-16,1.311320906444505,0.7368341919684522,0.5180999675670658,0.913338997451147,1.6810007818608288,1.536971443266417,
service,weekly,m3_out,ma7,3,2025-12-29,2026-02-16,0.8090796091342918,1.1659869793757833,0.3196655503558012,0.6492074280859328,0.9612244567883708,1.0924895143086082,
service,weekly,m3_out,ma28,3,2025-12-29,2026-02-16,0.7863079250710528,1.0846146845230225,0.3106685087341584,0.14988772909333653,0.1620309550402395,0.2522318218705355,
service,weekly,m3_out,model_p50,3,2025-12-29,2026-02-16,0.1998888481753211,0.4002951127620358,0.0789756384174866,0.18364851300152535,0.16820336414773274,0.30904463826618056,
service,weekly,m3_out,model_p80,3,2025-12-29,2026-02-16,0.2826011672787159,1.1961707236029069,0.11165509135251017,0.2055441276416816,0.18638858780074682,0.345890688340251,
service,weekly,cajas_out,naive_t7,3,2025-12-29,2026-02-16,1.2751677852348993,0.9025217624223634,0.752106234675042,0.9656160458452722,1.8670360110803323,3.001497644433424,
service,weekly,cajas_out,ma7,3,2025-12-29,2026-02-16,0.8781759348034516,1.0725434079344218,0.5179566197914821,0.7777322963569382,1.272605492297388,2.4174843257412064,
