date,axis,tipo_servicio,dow,week_iso,month,year,day,week_of_month,fin_de_mes,is_weekend,is_holiday,is_pre_holiday_1,is_pre_holiday_2,is_post_holiday_1,is_post_holiday_2,is_puente,dias_desde_holiday,dias_hasta_holiday,easter_week_rel,is_semana_santa,post_semana_santa,easter_day_of_year,temp_media_weighted,precip_weighted,viento_weighted,temp_media_weighted_roll3,temp_media_weighted_roll7,precip_weighted_roll3,precip_weighted_roll7,viento_weighted_roll3,viento_weighted_roll7,weather_source,weather_fallback,conteo_servicios_p50,conteo_servicios_p80,m3_out_p50,m3_out_p80,cajas_out_p50,cajas_out_p80,pales_out_p50,pales_out_p80,peso_facturable_out_p50,peso_facturable_out_p80,m3_in_p50,m3_in_p80,cajas_in_p50,cajas_in_p80,pales_in_p50,pales_in_p80,peso_facturable_in_p50,peso_facturable_in_p80,freq,conteo_movimientos_p50,conteo_movimientos_p80,unidades_movidas_p50,unidades_movidas_p80,skus_distintos_p50,skus_distintos_p80,workload_atribuible_movs_p50,workload_atribuible_movs_p80,workload_no_atribuible_movs_p50,workload_no_atribuible_movs_p80,picking_movs_p50,picking_movs_p80,picking_movs_atribuibles_p50,picking_movs_atribuibles_p80,picking_movs_atribuibles_entrega_p50,picking_movs_atribuibles_entrega_p80,picking_movs_no_atribuibles_p50,picking_movs_no_atribuibles_p80,picking_movs_esperados_desde_servicio_p50,picking_movs_esperados_desde_servicio_p80,inbound_recepcion_pales_esperados_p50,inbound_recepcion_pales_esperados_p80,inbound_recepcion_cr_esperados_p50,inbound_recepcion_cr_esperados_p80,inbound_ubicacion_cajas_esperados_p50,inbound_ubicacion_cajas_esperados_p80,inbound_ubicacion_ep_esperados_p50,inbound_ubicacion_ep_esperados_p80,inbound_m3_esperados_p50,inbound_m3_esperados_p80,ratio_method,inbound_method,workload_expected_movs_p50,workload_expected_movs_p80,movimientos_esperados_desde_servicio_p50,movimientos_esperados_desde_servicio_p80
2026-03-26,service,mixto,3.0,13.0,3.0,2026.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,7.0,-1,0.0,0.0,95.0,,,,,,,,,,missing,1.0,5.0,7.0,10.51261057912814,15.039971189645575,64.0,225.0,12.0,25.0,2673.98723909991,4546.382041817513,3.651021240012504,11.57175820369292,5.0,7.0,4.0,6.0,944.4774751342926,1675.677251148501,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-26,service,recogida,3.0,13.0,3.0,2026.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,7.0,-1,0.0,0.0,95.0,,,,,,,,,,missing,1.0,3.0,4.0,0.25426369334572685,1.4922950700850466,0.0,2.0,1.0,1.0,92.2326342252952,270.1790402251962,5.240737792914237,17.045341759234535,6.0,9.0,6.0,8.0,886.2206033532938,1122.9505267228456,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-27,service,desconocida,4.0,13.0,3.0,2026.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6.0,-1,0.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,2.916816780989223,4.875215883701524,7.0,213.0,4.0,11.0,222.51341359786693,982.8999730737917,4.028270500685164,9.145268851641669,6.0,10.0,3.0,5.0,925.2142053199142,2208.724484002713,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-27,service,entrega,4.0,13.0,3.0,2026.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6.0,-1,0.0,0.0,95.0,,,,,,,,,,missing,1.0,14.0,23.0,21.05556408347351,46.81459927516712,259.0,1658.0,20.0,27.0,3321.929358396675,6476.175343020674,0.0,2.2951506414897542,0.0,1.0,0.0,2.0,0.0,139.09851117016427,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-27,service,mixto,4.0,13.0,3.0,2026.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6.0,-1,0.0,0.0,95.0,,,,,,,,,,missing,1.0,5.0,8.0,9.32142407795289,13.81302417874787,17.0,224.0,12.0,24.0,2068.127782010797,3950.937443160437,3.7700853571248945,11.662672687563909,5.0,8.0,3.0,5.0,946.0677797796037,1603.5693287635459,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-27,service,recogida,4.0,13.0,3.0,2026.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6.0,-1,0.0,0.0,95.0,,,,,,,,,,missing,1.0,3.0,5.0,0.2933267020780607,0.7647305589231586,0.0,1.0,1.0,2.0,78.76211329384202,209.40076503191895,5.453972334376486,16.93647423344835,6.0,10.0,5.0,6.0,926.1964791953632,1151.363874539237,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-28,service,desconocida,5.0,13.0,3.0,2026.0,28.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5.0,-1,0.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,0.7801113668156607,2.596753197420349,4.0,204.0,3.0,9.0,396.2459102812328,1223.3854471108334,4.978742882059612,9.548836122637518,3.0,6.0,2.0,6.0,1015.0078729251173,2040.7060790093258,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-28,service,entrega,5.0,13.0,3.0,2026.0,28.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5.0,-1,0.0,0.0,95.0,,,,,,,,,,missing,1.0,2.0,5.0,1.1789609947752935,6.959550362221943,4.0,1302.0,5.0,11.0,1797.7191428350127,2433.6017432763706,0.0,0.6818090725231056,0.0,1.0,0.0,0.0,0.0,0.0,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-28,service,mixto,5.0,13.0,3.0,2026.0,28.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5.0,-1,0.0,0.0,95.0,,,,,,,,,,missing,1.0,2.0,2.0,1.8574713221264836,2.559973621461378,4.0,203.0,3.0,9.0,1269.303507649994,2055.457047693446,4.675526065080193,8.94908686066472,2.0,4.0,1.0,5.0,1016.9358189263172,1398.087819558673,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-28,service,recogida,5.0,13.0,3.0,2026.0,28.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5.0,-1,0.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,3.0,0.0,0.008850294340934026,0.0,1.0,0.0,1.0,0.0,0.7731185890278895,5.9849880005221845,12.39384761080442,2.0,3.0,2.0,5.0,997.0645183420764,997.0645183420764,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-29,service,desconocida,6.0,13.0,3.0,2026.0,29.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,0.8152659858993678,2.1443584539062632,2.0,201.0,2.0,7.0,394.4459102812328,1212.3825212133377,4.920204163268311,9.946934993451668,3.0,6.0,5.0,11.0,831.2701411407442,2089.6308396391387,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-29,service,entrega,6.0,13.0,3.0,2026.0,29.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,0.10413103343008398,5.157728235764319,2.0,1295.0,3.0,6.0,1536.276799084164,1630.1670424051545,0.0,0.6072722314259729,0.0,1.0,0.0,0.0,0.0,0.0,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-29,service,mixto,6.0,13.0,3.0,2026.0,29.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,0.6971259869865566,2.0033429763752073,2.0,200.0,2.0,6.0,1036.244607240482,1699.0446394242776,4.616987346288892,9.34718573147887,2.0,4.0,3.0,10.0,833.198087141944,1139.8616860455372,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-29,service,recogida,6.0,13.0,3.0,2026.0,29.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,3.0,0.0,0.008850294340934026,0.0,1.0,0.0,1.0,0.0,0.7731185890278895,5.82425844119364,13.36149327016285,2.0,4.0,6.0,12.0,801.6417919416793,1080.5200541161255,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-30,service,desconocida,0.0,14.0,3.0,2026.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,1.7180528078316886,3.9746290454529793,5.0,176.0,4.0,9.0,417.3012695386436,1997.3908127804286,3.647021081439907,8.208213074681362,5.0,9.0,3.0,8.0,264.5745228003206,3303.9821018719376,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-30,service,entrega,0.0,14.0,3.0,2026.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,14.0,21.0,18.632351176981537,50.82563834208399,228.0,1048.0,21.0,24.0,2538.3040730422813,3777.918393081461,0.0,1.9532284470185508,0.0,1.0,0.0,1.0,0.4286954186378957,115.36618424686677,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-30,service,mixto,0.0,14.0,3.0,2026.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,5.0,7.0,10.053009715689344,13.984735361580038,15.0,191.0,13.0,20.0,1781.3432364787086,4127.112114334693,5.558603021309125,11.80881015743542,6.0,8.0,4.0,9.0,1376.2006922440755,2846.5140173515156,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-30,service,recogida,0.0,14.0,3.0,2026.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,3.0,5.0,0.0,0.5105050103752041,0.0,1.0,0.0,2.0,246.3600141505772,478.3912649345128,13.075741232963644,16.660738540107705,9.0,12.0,9.0,19.0,1249.2843531571516,1249.2843531571516,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-31,service,desconocida,1.0,14.0,3.0,2026.0,31.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,2.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,1.0,1.7226940491134082,2.1253772333594116,5.0,176.0,4.0,8.0,398.4244073979422,1946.8735716326817,3.1305947066265247,7.911811692394755,6.0,9.0,4.0,6.0,0.0,1573.5396744082973,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-31,service,entrega,1.0,14.0,3.0,2026.0,31.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,2.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,13.0,19.0,15.692858150121978,35.17960761469873,226.0,1046.0,19.0,22.0,2157.567602301874,3772.3655588306706,0.0,2.2308480601840968,0.0,1.0,0.0,0.0,0.4276019186378957,0.4276019186378957,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-31,service,mixto,1.0,14.0,3.0,2026.0,31.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,2.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,3.0,6.0,9.513317712459997,9.789456088707118,15.0,190.0,13.0,18.0,1843.816633467414,4115.103969474235,2.645548696283335,8.114907503032654,5.0,7.0,3.0,5.0,0.0,449.863460532684,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-31,service,recogida,1.0,14.0,3.0,2026.0,31.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,2.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,2.0,3.0,0.0,0.05124481863237407,0.0,1.0,0.0,1.0,275.38251711168925,419.7279690002302,3.2997736139410336,6.848663443149718,6.0,8.0,4.0,7.0,0.0,0.0,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-01,service,desconocida,2.0,14.0,4.0,2026.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,85.0,1.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,2.009003310066282,3.6672145328443757,6.0,11.0,4.0,9.0,519.0721358757526,1203.8868830004637,3.173488647483441,7.627902270918881,4.0,7.0,4.0,5.0,208.45175806926034,2338.4461755167404,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-01,service,entrega,2.0,14.0,4.0,2026.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,85.0,1.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,12.0,17.0,17.008846217352684,39.337552160059694,55.0,509.0,20.0,31.0,4113.6425054502615,5891.5756776679,0.1687757775388332,0.1687757775388332,0.0,1.0,0.0,0.0,0.0,0.0,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-01,service,mixto,2.0,14.0,4.0,2026.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,85.0,1.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,3.0,5.0,9.93674074445618,11.677376587856665,14.0,26.0,13.0,22.0,2643.2081830158686,5467.77542979671,2.4911798689672624,6.658308762926557,2.0,5.0,3.0,4.0,12.976328385585527,1073.5185917457386,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-01,service,recogida,2.0,14.0,4.0,2026.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,85.0,1.0,-1,1.0,0.0,95.0,,,,,,,,,,missing,1.0,2.0,2.0,0.0,2.689356040288212,0.0,1.0,0.0,3.0,269.3531254244834,269.3531254244834,3.741839821126111,9.767907670119108,3.0,7.0,4.0,6.0,49.81842368005183,828.089591476815,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-02,service,desconocida,3.0,14.0,4.0,2026.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,1.560313112629699,1.560313112629699,2.0,9.0,1.0,9.0,463.65664781479614,1077.600036417641,2.8507406354798754,4.084943888170781,3.0,6.0,3.0,4.0,0.0,938.4723574985851,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-02,service,entrega,3.0,14.0,4.0,2026.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,2.0,4.0,2.24490907987853,22.00555046454449,29.0,476.0,3.0,18.0,2415.609470995558,5814.864663640492,0.10376024016008194,0.10376024016008194,0.0,0.0,0.0,0.0,0.0,0.0,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-02,service,mixto,3.0,14.0,4.0,2026.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,1.797203083312914,5.779869408829229,2.0,8.0,2.0,12.0,2013.154587826128,4423.716460071352,2.1442218092976133,2.8300030170716943,2.0,4.0,2.0,3.0,0.0,0.0,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-02,service,recogida,3.0,14.0,4.0,2026.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,0.01206650179542457,0.8693686419422051,0.0,1.0,0.0,2.0,261.5852310684966,261.5852310684966,3.0140450932701417,5.3966821509547405,3.0,6.0,3.0,5.0,0.0,0.0,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-03,service,desconocida,4.0,14.0,4.0,2026.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,2.0076279917107587,3.686926936197016,1.0,8.0,1.0,9.0,126.99619095719405,1116.4657271292515,2.0641387017414865,5.148139060076255,3.0,33.0,3.0,4.0,157.01622848756642,1111.1226879667602,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-03,service,entrega,4.0,14.0,4.0,2026.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,6.090603400081386,36.69092719166183,3.0,396.0,3.0,35.0,2059.9819396842545,12071.139941070036,0.0,0.009793532158921814,0.0,1.0,0.0,0.0,0.0,81.89758769263474,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-03,service,mixto,4.0,14.0,4.0,2026.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,2.663061320871159,9.30581838372908,1.0,9.0,2.0,19.0,1596.5269770085333,5077.509395299019,1.6155958054884496,4.9190361066789325,2.0,31.0,1.0,4.0,22.245003036432795,22.245003036432795,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-03,service,recogida,4.0,14.0,4.0,2026.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,0.1517208074816995,1.3550909434711844,0.0,1.0,0.0,2.0,0.0,43.56721546630995,1.8841438786403817,10.217484193713291,4.0,35.0,2.0,10.0,0.0,0.0,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-04,service,desconocida,5.0,14.0,4.0,2026.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,27.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,1.1514216793272039,1.7194758302706812,2.0,3.0,2.0,6.0,500.69577130478024,1270.7301060847155,4.744177079847643,11.05656648559173,4.0,31.0,4.0,8.0,585.8256538077811,4230.3821682704665,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-04,service,entrega,5.0,14.0,4.0,2026.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,27.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,2.0,2.0,2.222315200566869,6.839091435885505,4.0,287.0,2.0,5.0,1507.993523135893,2702.133421196007,0.0,0.07574132499791353,0.0,1.0,0.0,0.0,0.0,180.77886282581258,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
