segment,sku,sku_name,transaction_count,ubicacion_mode,n_transactions,support,cluster_id,cluster_size,cluster_transaction_count
10,125063,SALES FOLDER BAR CONVENT BERLÍN  MAHOU,3,010-076-10,3,1.0,1,3,8
10,131016,LIBRO THE TASTE OF SPAIN  MAHOU,3,010-076-10,3,1.0,1,3,8
10,122007,BOLSA TELA THE TASTE OF SPAIN  MAHOU,2,010-076-10,3,0.6666666666666666,1,3,8
10,121044,CHAPA NEGRA DUNKEL  MAHOU,1,010-089-20,3,0.3333333333333333,0,8,8
10,121045,CHAPA AZUL MAESTRA MAHOU,1,010-089-20,3,0.3333333333333333,0,8,8
10,186033,ETIQUETA DELANTERA 33CL MAESTRA MAHOU,1,010-089-20,3,0.3333333333333333,0,8,8
10,186034,ETIQUETA TRASERA BOT33CL MAESTRA MAHOU,1,010-089-20,3,0.3333333333333333,0,8,8
10,186035,ETIQUETA CUELLO BOTELLA MAESTRA  MAHOU,1,010-089-20,3,0.3333333333333333,0,8,8
10,186036,ETIQUETA DELANTERA BOTELLA DUNKEL MAHOU,1,010-089-20,3,0.3333333333333333,0,8,8
10,186037,ETIQUETA TRASERA 33CL DUNKEL MAHOU,1,010-089-20,3,0.3333333333333333,0,8,8
10,186038,ETIQUETA CUELLO BOT 33CL DUNKEL MAHOU,1,010-089-20,3,0.3333333333333333,0,8,8
10,065005,COPA 30CL KÖNIG LUDWIG,1,010-116-20,3,0.3333333333333333,2,2,2
10,128026,SALES FOLDER NEGRO JUEGO DE CATA  LOS CE,1,010-116-20,3,0.3333333333333333,2,2,2
101,1836BR,BALDA PARRILLA 457X914 MM,44,006-032-00,46,0.9565217391304348,0,2,88
101,74P,POSTE DE PARRILLA CROMADO DE 1895MM,44,007-021-00,46,0.9565217391304348,0,2,88
101,DD18C,SEPARADOR PARRILLA,18,006-032-00,46,0.391304347826087,1,5,24
101,86P,POSTE DE PARRILLA CROMADO DE 2200MM,3,006-129-00,46,0.06521739130434782,1,5,24
101,1842BR,BALDA PARRILLA 457X105 MM,1,006-132-20,46,0.021739130434782608,1,5,24
101,1848BR,BALDA PARRILLA 457X120 MM,1,006-128-20,46,0.021739130434782608,1,5,24
101,2436BR,ESTANTE METRO CROMADO 610X914 MM,1,006-130-40,46,0.021739130434782608,1,5,24
102,G000347,PERFIL GUIA DE LONGITUD 347MM,4,006-120-10,7,0.5714285714285714,2,10,27
102,1836BR,BALDA DE PARRILLA 90X45,3,006-122-10,7,0.42857142857142855,2,10,27
102,2604010,CESTA ABS OPACA 600X400X100,3,006-104-10,7,0.42857142857142855,2,10,27
102,3401002,SEPARADOR ABS OPACO 400X100 P/CESTA,3,006-118-10,7,0.42857142857142855,2,10,27
102,86P,POSTE DE PARRILLA,3,006-111-00,7,0.42857142857142855,2,10,27
102,DD18C,SEPARADOR DE PARRILLA,3,006-126-30,7,0.42857142857142855,2,10,27
102,G000001,UNION CENTRAL,3,006-112-10,7,0.42857142857142855,2,10,27
102,Y000001,PIEZA EN FORMA DE Y,3,006-110-10,7,0.42857142857142855,2,10,27
102,4900000,TARJETEROS MMS PARA VINILOS 700 MICRAS,1,006-120-20,7,0.14285714285714285,2,10,27
102,T000001,TORNILLERIA,1,006-120-10,7,0.14285714285714285,2,10,27
102,1065450,SECCION ESTANTERIA MODULAR,2,006-118-00,7,0.2857142857142857,1,9,18
102,1604005,CESTA ABS OPACA 600X400X50,2,006-106-20,7,0.2857142857142857,1,9,18
102,2604020,CESTA ABS OPACA 600X400X200,2,006-108-10,7,0.2857142857142857,1,9,18
102,3400501,SEPARADOR ABS OPACO 400X50 P/CESTA,2,006-118-10,7,0.2857142857142857,1,9,18
102,3402002,SEPARADOR ABS OPACO 400X200 P/CESTA,2,006-120-20,7,0.2857142857142857,1,9,18
102,3600501,SEPARADOR ABS OPACO 600X50 P/CESTA,2,006-118-10,7,0.2857142857142857,1,9,18
102,3601002,SEPARADOR ABS OPACO 600X100 P/CESTA,2,006-120-10,7,0.2857142857142857,1,9,18
102,3602002,SEPARADOR ABS OPACO 600X200 P/CESTA,2,006-120-20,7,0.2857142857142857,1,9,18
102,4000001,STOP DE RETEN DE MODULO,2,006-116-10,7,0.2857142857142857,1,9,18
102,L000002,TERMINAL L (IZQUIERDA) PARA GUIA,4,006-120-10,7,0.5714285714285714,0,2,8
102,R000001,TERMINAL R (DERECHA) PARA GUIA,4,006-120-10,7,0.5714285714285714,0,2,8
103,2604010,CESTA ABS OPACA 600X400X100,9,006-128-40,14,0.6428571428571429,2,7,52
103,G000347,PERFIL GUIA DE LONGITUD 347MM,8,006-120-30,14,0.5714285714285714,2,7,52
103,L000002,TERMINAL L (IZQUIERDA) PARA GUIA,8,006-120-30,14,0.5714285714285714,2,7,52
103,R000001,TERMINAL R (DERECHA) PARA GUIA,8,006-120-30,14,0.5714285714285714,2,7,52
103,3401002,SEPARADOR ABS OPACO 400X100 P/CESTA,7,006-116-30,14,0.5,2,7,52
103,2604020,CESTA ABS OPACA 600X400X200,6,006-128-30,14,0.42857142857142855,2,7,52
103,3601002,SEPARADOR ABS OPACO 600X100 P/CESTA,6,006-116-30,14,0.42857142857142855,2,7,52
103,654508,SECCION ESTANTERIA MODULAR,6,006-100-00,14,0.42857142857142855,0,7,28
103,G000001,UNION CENTRAL,6,006-118-20,14,0.42857142857142855,0,7,28
103,Y000001,PIEZA EN FORMA DE Y,6,006-118-20,14,0.42857142857142855,0,7,28
103,3402002,SEPARADOR ABS OPACO 400X200 P/CESTA,3,006-116-30,14,0.21428571428571427,0,7,28
103,3602002,SEPARADOR ABS OPACO 600X200 P/CESTA,3,006-116-30,14,0.21428571428571427,0,7,28
103,3400501,SEPARADOR ABS OPACO 400X50 P/CESTA,2,006-120-30,14,0.14285714285714285,0,7,28
103,3600501,SEPARADOR ABS OPACO 600X50 P/CESTA,2,006-120-30,14,0.14285714285714285,0,7,28
103,74P,POSTE DE PARRILLA,6,006-063-00,14,0.42857142857142855,1,6,18
103,DD18C,SEPARADOR DE PARRILLA,4,006-114-30,14,0.2857142857142857,1,6,18
103,1836BR,BALDA 90X45,3,006-130-10,14,0.21428571428571427,1,6,18
103,4000001,STOP DE RETEN DE MODULO,2,006-118-20,14,0.14285714285714285,1,6,18
103,T000001,TORNILLERIA,2,006-120-30,14,0.14285714285714285,1,6,18
103,1604005,CESTA ABS OPACA 600X400X50,1,006-132-30,14,0.07142857142857142,1,6,18
104,1671445,GUIAS 2 PIEZAS,6,006-132-00,6,1.0,0,2,12
104,2364251,CESTAS,6,006-132-40,6,1.0,0,2,12
104,1671408,LARGUEROS SCANMODUL,1,007-075-00,6,0.16666666666666666,1,6,6
104,671000A,TORNILLOS,1,006-116-20,6,0.16666666666666666,1,6,6
104,671000B,ARANDELAS,1,006-116-20,6,0.16666666666666666,1,6,6
104,671000C,TUERCAS,1,006-116-20,6,0.16666666666666666,1,6,6
104,671411A,UNIONES RECTAS,1,006-116-20,6,0.16666666666666666,1,6,6
104,671411B,UNIONES EN Y,1,006-116-20,6,0.16666666666666666,1,6,6
105,1671445,GUÍAS (PARES),4,007-049-10,7,0.5714285714285714,0,10,27
105,1961870,FRENOS MACHO+HEMBRA,4,007-049-10,7,0.5714285714285714,0,10,27
105,2364251,CESTAS MEDIANAS,4,007-049-10,7,0.5714285714285714,0,10,27
105,2364254,SEPARADOR LARGO M,4,006-003-00,7,0.5714285714285714,0,10,27
105,2064206,CUBETA,2,006-005-30,7,0.2857142857142857,0,10,27
105,2064270,SEPARADOR CORTO CUB,2,006-003-00,7,0.2857142857142857,0,10,27
105,2064271,SEPARADOR LARGO CUB,2,006-003-00,7,0.2857142857142857,0,10,27
105,4900000,TARJETERO MM2,2,007-024-00,7,0.2857142857142857,0,10,27
105,T000001,TORNILLERIA,2,007-024-00,7,0.2857142857142857,0,10,27
105,0105001,VINILO 700M (0105001240),1,006-003-00,7,0.14285714285714285,0,10,27
105,1671000,UNIONES,3,007-049-10,7,0.42857142857142855,2,7,21
105,1671408,BASTIDORES,3,006-003-00,7,0.42857142857142855,2,7,21
105,1671411,REFUERZO Y,3,007-049-10,7,0.42857142857142855,2,7,21
105,2364252,CESTAS GRANDES,3,007-049-10,7,0.42857142857142855,2,7,21
105,2364253,SEPARADOR CORTO M,3,006-003-00,7,0.42857142857142855,2,7,21
105,2364255,SEPARADOR CORTO G,3,006-003-00,7,0.42857142857142855,2,7,21
105,2364256,SEPARADOR LARGO G,3,006-003-00,7,0.42857142857142855,2,7,21
105,1004309,ETIQUETA P CUADRADA 35X35 VERDE ROLLO 20,3,006-003-00,7,0.42857142857142855,1,4,12
105,1004310,ETIQIETA R CUADRADA 35X35 AMAR ROLLO 200,3,006-003-00,7,0.42857142857142855,1,4,12
105,1004311,ETIQUETA P CIRCULAR 20 VERDE ROLLO 200,3,006-003-00,7,0.42857142857142855,1,4,12
105,1004312,ETIQUETA R CIRCULAR 20 AMA ROLLO 200,3,006-003-00,7,0.42857142857142855,1,4,12
11,061006,COPA 22CL MAHOU LOGO ROJO CERVEZAS,2,014-041-30,3,0.6666666666666666,1,9,18
11,061007,COPA 33CL MAHOU LOGO ROJO CERVEZAS,2,014-014-09,3,0.6666666666666666,1,9,18
11,061009,COPA 33CL MAESTRA DOBLE LÚPULO TOSTADA,2,010-092-10,3,0.6666666666666666,1,9,18
11,061011,COPA 33CL LOGO DORADO BARRICA  MAHOU,2,010-092-10,3,0.6666666666666666,1,9,18
11,061012,COPA 33CL MAESTRA DOBLE LÚPULO MAHOU,2,014-003-10,3,0.6666666666666666,1,9,18
11,062004,COPA 30CL SELECTA  SAN MIGUEL,2,010-092-10,3,0.6666666666666666,1,9,18
11,063011,COPA 33 DORADO RESERV1925 MOD3 ALHAMBRA,2,014-045-20,3,0.6666666666666666,1,9,18
11,063013,COPA 33CL RESERVA 1925 ALHAMBRA,2,014-019-20,3,0.6666666666666666,1,9,18
11,071009,VASO CRISTAL 40CL LOGO NEGRO  SOLAN,2,014-044-20,3,0.6666666666666666,1,9,18
11,089114,DRY BAG HELLY HANSEN X AMERICAN MAGIC,1,010-124-30,3,0.3333333333333333,0,9,9
11,102679,RIFTLINE POLO AZUL MARINO HELLY HANSEN X,1,010-124-30,3,0.3333333333333333,0,9,9
11,102681,CREW TECH POLO AZUL MARINO HELLY HANSEN,1,010-124-30,3,0.3333333333333333,0,9,9
11,102682,CREW TECH POLO AZUL MARINO HELLY HANSEN,1,010-124-30,3,0.3333333333333333,0,9,9
11,103557,W CREW TECH POLO AZUL MARINO HELLY HANSE,1,010-124-30,3,0.3333333333333333,0,9,9
11,103559,RIFTLINE POLO AZUL MARINO HELLY HANSEN X,1,010-124-30,3,0.3333333333333333,0,9,9
11,106325,GORRA AZUL AMERICAN MAGIC FOUNDERS,1,012-088-30,3,0.3333333333333333,0,9,9
11,123102,AM SUPPORTER 25L BACKPACK MOCHILA HELLY,1,011-114-30,3,0.3333333333333333,0,9,9
11,133185,LANYARD AMERICAN MAGIC AZUL ESTRELLAS,1,010-124-30,3,0.3333333333333333,0,9,9
11,062002,COPA 25CL ESPECIAL PREMIUM  SM,1,014-005-30,3,0.3333333333333333,2,2,2
11,063014,COPA 33CL ALHAMBRA  ARRAYANES EVENTOS,1,014-047-20,3,0.3333333333333333,2,2,2
111,1848BR,ESTANTE REJILLA 457X1219 MM,6,006-070-00,7,0.8571428571428571,0,5,30
111,63UP,POSTE ACERO CROMADO 1595 MM,6,006-038-00,7,0.8571428571428571,0,5,30
111,9990P,SOPORTE ETIQUETAS,6,009-030-00,7,0.8571428571428571,0,5,30
111,DD18C,SEPARADOR ACERO 457 MM,6,006-084-30,7,0.8571428571428571,0,5,30
111,EH18NC,EMPUJADOR LATERAL CROMADO,6,006-038-00,7,0.8571428571428571,0,5,30
111,5MP,RUEDA SIN FRENO,7,006-038-00,7,1.0,1,2,14
111,5MPB,RUEDA CON FRENO,7,006-038-00,7,1.0,1,2,14
14,102156,CAMISETA ALGODÓNSFUNDACIÓN VOLUNTARIO,21,010-083-01,134,0.15671641791044777,0,273,876
14,102157,CAMISETA ALGODÓNMFUNDACIÓN VOLUNTARIO,19,010-083-03,134,0.1417910447761194,0,273,876
14,102154,CAMISETA ALGODÓN T6 FUNDACIÓN VOLUNTARIO,18,010-083-08,134,0.13432835820895522,0,273,876
14,103035,CAMISETA ALGODÓN XL FUNDACIÓN VOLUNTARIO,18,010-085-07,134,0.13432835820895522,0,273,876
14,103034,CAMISETA ALGODÓN LFUNDACIÓN VOLUNTARIO,17,010-085-04,134,0.12686567164179105,0,273,876
14,102155,CAMISETA ALGODÓN T8 FUNDACIÓN VOLUNTARIO,16,010-083-06,134,0.11940298507462686,0,273,876
14,103036,CAMISETA ALGODÓNXXL FUNDACIÓN VOLUNTARIO,14,010-085-02,134,0.1044776119402985,0,273,876
14,114015,ZAPATILLA VICTORIA T-39 MAHOU,13,013-007-20,134,0.09701492537313433,0,273,876
14,114016,ZAPATILLA VICTORIA T-38 MAHOU,12,012-040-40,134,0.08955223880597014,0,273,876
14,131110,LIBRO DE CURIOSIDADES Y APUNTES,12,010-063-06,134,0.08955223880597014,0,273,876
14,102181,CAMISETA T-M GRIS ERES LA CAÑA,11,012-051-02,134,0.08208955223880597,0,273,876
14,102185,CAMISETA ALGODÓN T4 FUNDACIÓN VOLUNTARIO,11,010-085-01,134,0.08208955223880597,0,273,876
14,115141,CAMISETA T-S GRIS ERES LA CAÑA,11,010-093-09,134,0.08208955223880597,0,273,876
14,061005,COPA 39CL MAHOU NEGRA CAJA X 12UND,10,014-047-10,134,0.07462686567164178,0,273,876
14,084011,CUBITERA VERDE CARLSBERG,10,013-115-30,134,0.07462686567164178,0,273,876
14,107058,SUDADERA T-S SHINY HODDIE BEER SEEKER,10,010-069-08,134,0.07462686567164178,0,273,876
14,083119,ABRIDOR BOTELLAS FUTBOLIN MAGNETICO,9,011-058-03,134,0.06716417910447761,0,273,876
14,121495,IMAN ABRIDOR BARRICA ORIGINAL,9,010-071-04,134,0.06716417910447761,0,273,876
14,129060,IMAN ABRIDOR MAESTRA MAHOU,9,010-079-07,134,0.06716417910447761,0,273,876
14,131134,MAPA BARRIOS SOL Y PALACIO,9,010-093-06,134,0.06716417910447761,0,273,876
14,131135,MAPA BARRIOS DE MADRID MALASAÑA,9,010-065-03,134,0.06716417910447761,0,273,876
14,065003,COPA 25 LOGO DORADO GRIMBERGEN,8,014-105-20,134,0.05970149253731343,0,273,876
14,107056,SUDADERA AZUL UNI T-M MADRID ES LA CAÑA,8,010-079-04,134,0.05970149253731343,0,273,876
14,107057,SUDADERA AZUL UNI T-S MADRID ES LA CAÑA,8,010-067-01,134,0.05970149253731343,0,273,876
14,111010,PARCHE ROJO ROPA CHAPA MAHOU,8,011-085-10,134,0.05970149253731343,0,273,876
14,129072,CHUBASQUERO VERDE T-M RATHER EXPLORE,8,010-065-07,134,0.05970149253731343,0,273,876
14,131131,MAPA BARRIOS DE MADRID LETRAS Y RETIRO,8,010-069-06,134,0.05970149253731343,0,273,876
14,133057,LLAVERO CUERO MARRÓN MAHOU 1934,8,010-071-05,134,0.05970149253731343,0,273,876
14,143032,CAJA MADERA GRISACEA GRIMBERGEN,8,012-039-20,134,0.05970149253731343,0,273,876
14,083103,ABRIDOR MAGNÉTICO BARRICA 12MESES GÉNOVA,7,011-052-09,134,0.05223880597014925,0,273,876
14,083112,TABLA CORTAR CRISTAL SAN MIGUEL,7,011-126-30,134,0.05223880597014925,0,273,876
14,106031,GORRA NIÑO BLANCA FUNDACION VOLUNTARIO,7,010-065-04,134,0.05223880597014925,0,273,876
14,106032,GORRA ADULTO BLANCA FUNDACION VOLUNTARIO,7,010-087-07,134,0.05223880597014925,0,273,876
14,113048,BIKINI VERDE HOP T-M SAN MIGUEL,7,011-083-10,134,0.05223880597014925,0,273,876
14,113050,BAÑADOR HOMBRE VERDE T-L HOP,7,011-058-01,134,0.05223880597014925,0,273,876
14,115140,CAMISETA T-S AZUL FÁBRICA CERV MAHOU1957,7,010-063-08,134,0.05223880597014925,0,273,876
14,131136,CUADERNO VIAJE PACK 3,7,010-079-02,134,0.05223880597014925,0,273,876
14,131137,MAPA BARRIOS LATINA Y LAVAPIES,7,012-051-03,134,0.05223880597014925,0,273,876
14,133079,BOX REGALO VIBRA MAHOU SOPORTE MOVIL,7,012-105-10,134,0.05223880597014925,0,273,876
14,061016,COPA 33CL LOGO DORADO 1890  MAHOU EVENTO,6,014-024-10,134,0.04477611940298507,0,273,876
14,071007,VASO CRISTAL 40CL SOLAN LOGO GRIS,6,014-030-09,134,0.04477611940298507,0,273,876
14,102501,CAMISETA T-L GREY BEER SEEKER SAN MIGUEL,6,011-081-40,134,0.04477611940298507,0,273,876
14,111032,PARCHE LOGO BARRICA,6,011-083-20,134,0.04477611940298507,0,273,876
14,111035,PARCHE MAHOU MAESTRA DOBLE LÚPULO,6,011-052-04,134,0.04477611940298507,0,273,876
14,113051,BAÑADOR HOMBRE VERDE T-XL HOP,6,011-083-10,134,0.04477611940298507,0,273,876
14,113053,BIKINI VERDE HOP T-S SAN MIGUEL,6,011-079-10,134,0.04477611940298507,0,273,876
14,113054,BIKINI VERDE HOP T-L SAN MIGUEL,6,011-079-10,134,0.04477611940298507,0,273,876
14,132008,PELOTA HINCHABLE CARLSBERG (SOLUTION),6,011-061-20,134,0.04477611940298507,0,273,876
14,133055,PULSERA NEGRA/BLANCA DIJE ANCLA MOD. 2,6,011-079-30,134,0.04477611940298507,0,273,876
14,133081,LLAVERO CUERO NEGRO MAHOU,6,011-054-04,134,0.04477611940298507,0,273,876
14,144011,CUBO MADERA 45X98X35 CM FUNDACIÓN  MAHO,6,012-011-40,134,0.04477611940298507,0,273,876
14,062004,COPA 30CL SELECTA  SAN MIGUEL,5,014-076-10,134,0.03731343283582089,0,273,876
14,062005,COPA 48CL MANILA  SAN MIGUEL,5,014-046-10,134,0.03731343283582089,0,273,876
14,062006,COPA 33CL LOGO VERDE  MAGNA  SAN MIGUEL,5,010-093-00,134,0.03731343283582089,0,273,876
14,065020,COPA 25CL GRIMBERGEN FENIX BORDE DORADO,5,015-050-20,134,0.03731343283582089,0,273,876
14,071107,VASO 25CL  #SABEAMIXTA,5,014-092-20,134,0.03731343283582089,0,273,876
14,071126,VASO CRISTAL 20CL FANJA AZUL SIN LOGO,5,014-060-20,134,0.03731343283582089,0,273,876
14,084052,CUBITERA METAL CORONA,5,011-087-20,134,0.03731343283582089,0,273,876
14,113049,BAÑADOR HOMBRE VERDE T-M HOP,5,011-083-10,134,0.03731343283582089,0,273,876
14,122025,BOLSA TELA BEIGE SUPERLIKE,5,014-113-10,134,0.03731343283582089,0,273,876
14,122155,MOCHILA TELA BLANCA SOY VOLUNTARIO,5,010-105-01,134,0.03731343283582089,0,273,876
14,129053,IMAN BOTELLA PILSEN 1920,5,010-071-09,134,0.03731343283582089,0,273,876
14,131132,CUADERNO VIAJE ESPACIO CEDRVECERO,5,010-065-06,134,0.03731343283582089,0,273,876
14,133052,PULSERA NEGRA DIJE ANCLA MOD.1,5,012-055-03,134,0.03731343283582089,0,273,876
14,144010,CUBO MADERA 45x67x35 cm FUNDACIÓN  MAHO,5,012-123-20,134,0.03731343283582089,0,273,876
14,146087,BOTIJO BLANCO PEQUEÑO,5,013-111-10,134,0.03731343283582089,0,273,876
14,031046,SILLA TERRAZA PLÁSTICO VERDE CARLSBERG,4,008-001-20,134,0.029850746268656716,0,273,876
14,061009,COPA 33CL MAESTRA DOBLE LÚPULO TOSTADA,4,015-012-09,134,0.029850746268656716,0,273,876
14,061010,COPA 33CL LOGO NEGRO BARRICA MAHOU 2018,4,014-107-20,134,0.029850746268656716,0,273,876
14,063014,COPA 33CL ALHAMBRA  ARRAYANES EVENTOS,4,010-093-03,134,0.029850746268656716,0,273,876
14,071016,VASO CRISTAL 25CL CARLSBERG CAJA X 6UND,4,014-030-07,134,0.029850746268656716,0,273,876
14,071074,VASO CRISTAL 20CL CAÑA MAHOU 2019 DESDE,4,010-087-04,134,0.029850746268656716,0,273,876
14,083118,ABRIDOR IMAN NEVERA CLASICA MAHOU,4,010-071-01,134,0.029850746268656716,0,273,876
14,086103,PAÑO COCINA ALL OVER BOTIJO MOD. GRECA,4,011-085-10,134,0.029850746268656716,0,273,876
14,086104,PAÑO COCINA ALL OVER BOTIJO MOD. SOLA,4,011-087-10,134,0.029850746268656716,0,273,876
14,091006,BARRA MADERA  FUNDACIÓN LOGO MAHOU,4,020-077-40,134,0.029850746268656716,0,273,876
14,113047,BIKINI VERDE HOP T-XL SAN MIGUEL,4,011-081-10,134,0.029850746268656716,0,273,876
14,113064,TOALLA  AZUL HOOK MAHOU CIRCUITO PADEL,4,010-089-03,134,0.029850746268656716,0,273,876
14,122014,BOLSA TELA BOTELLA NEGRA SAN MIGUEL,4,011-077-40,134,0.029850746268656716,0,273,876
14,123063,MOCHILA AZUL TELA SOY VOLUNTARIO ¿Y TU?,4,011-089-40,134,0.029850746268656716,0,273,876
14,129078,RADIO MAHOU SIN,4,010-077-20,134,0.029850746268656716,0,273,876
14,132050,ZAPATERA AZUL HOOK MAHOU CIRCUITO PADEL,4,010-089-09,134,0.029850746268656716,0,273,876
14,133050,PULSERA AZUL DIJE ANCLA,4,012-055-08,134,0.029850746268656716,0,273,876
14,133056,PULSERA VERDE DIJE ANCLA MOD. 2,4,011-085-10,134,0.029850746268656716,0,273,876
14,166033,USB RATHER EXPLORE SAN MIGUEL,4,011-073-40,134,0.029850746268656716,0,273,876
14,204000,BASE SOMBRILLA GRIS,4,012-009-00,134,0.029850746268656716,0,273,876
14,022055,MESA TERR PLÁST 70X70CM CUAD. GRIMB,3,015-122-20,134,0.022388059701492536,0,273,876
14,062034,COPA CRISTAL 33CL SM NOMBRES PROPIOS,3,014-079-10,134,0.022388059701492536,0,273,876
14,071090,VASO CRISTAL DOBLE CAÑA MAHOU DESDE 1890,3,014-014-30,134,0.022388059701492536,0,273,876
14,072038,VASO PLÁST 50CL ALH ESP RADLER DCODE,3,011-064-40,134,0.022388059701492536,0,273,876
14,075010,VASO 36-41CL 100%RECICABLE MAHOU 2022,3,014-020-10,134,0.022388059701492536,0,273,876
14,084015,CUBITERA TRANSPARENTE LOGO ROJO  MAHOU,3,011-073-40,134,0.022388059701492536,0,273,876
14,091054,BARRA MADERA 112x64x110 cm FUNDACIÓN MAH,3,015-056-30,134,0.022388059701492536,0,273,876
14,102208,CAMISETA T-XL GREY BEER SEEKER SAN M,3,011-083-20,134,0.022388059701492536,0,273,876
14,103111,CAMISETA MICIHIGAN BLUE TEE T-L,3,010-069-01,134,0.022388059701492536,0,273,876
14,103156,CAMISETA BLANCA MUJER MAHOU PADEL T-L,3,010-089-02,134,0.022388059701492536,0,273,876
14,109071,CUBASQUERO VERDE T-L RATHER EXPLORE,3,011-087-10,134,0.022388059701492536,0,273,876
14,113046,BIKINI VERDE HOP T-XS SAN MIGUEL,3,011-083-20,134,0.022388059701492536,0,273,876
14,123036,BOLSA PAPEL KRAFT BEIGE,3,011-080-10,134,0.022388059701492536,0,273,876
14,126115,POSAVASOS MAES VARIOS MODELOS,3,010-109-05,134,0.022388059701492536,0,273,876
14,132003,BALÓN A.D. ALCORCÓN,3,010-067-10,134,0.022388059701492536,0,273,876
14,202010,SOMBRILLA ECO BEIGE HOJA DESDE1890MAHOU,3,014-139-40,134,0.022388059701492536,0,273,876
14,204038,BASE SOMBRILLA PLÁSTICO ROJA,3,015-114-10,134,0.022388059701492536,0,273,876
14,018000,AGUA 33CL SOLAN PLASTICO CAJA X 36 UND,2,015-037-07,134,0.014925373134328358,0,273,876
14,018072,AGUA C/GAS DE CRISTAL 33CL SOLANX24UD,2,015-027-07,134,0.014925373134328358,0,273,876
14,031004,SILLA TERRAZA ROJA LAMAS MAHOU,2,015-050-10,134,0.014925373134328358,0,273,876
14,031053,SILLA TERRAZA MARRÓN GRIMBERGEN,2,016-029-20,134,0.014925373134328358,0,273,876
14,034051,SILLON 2 PLAZAS VERDE 203X81CM,2,018-160-10,134,0.014925373134328358,0,273,876
14,061014,COPA 22CL LOGO DORADO DESDE 1890  MAHOU,2,010-109-06,134,0.014925373134328358,0,273,876
14,061031,COPA 33CL LOGO ROJO  MAHOU,2,010-065-01,134,0.014925373134328358,0,273,876
14,061048,COPA 33CL LOGO DORADO 1890 MAHOU NUEVAS,2,013-027-20,134,0.014925373134328358,0,273,876
14,064003,COPA 26CL SIN LOGO,2,010-101-06,134,0.014925373134328358,0,273,876
14,071047,VASO CRISTAL 30CL WARSTEINER BORD DORADO,2,014-138-10,134,0.014925373134328358,0,273,876
14,072055,"VASO PLASTICO 35,5CL LOGO AZUL CORONA",2,011-098-20,134,0.014925373134328358,0,273,876
14,083126,ABRIDOR NEGRO CERVECEROS INQUIETOS,2,010-065-09,134,0.014925373134328358,0,273,876
14,091219,BARRA MADERA RAYAS ENCIMERA AZUL PEQUEÑA,2,012-056-10,134,0.014925373134328358,0,273,876
14,092146,BARRA MADERA GRANDE RAYAS AZULES ENCIMER,2,014-045-00,134,0.014925373134328358,0,273,876
14,092147,BARRA MADERA RAYAS ENCIMERA AZUL GRANDE,2,012-052-00,134,0.014925373134328358,0,273,876
14,102494,CAMISETA AZUL T-M FOUNDERS BREWING,2,011-083-20,134,0.014925373134328358,0,273,876
14,102510,CAMISETA  T-XL NACEN LAS 5 ESTRELLAS,2,010-067-03,134,0.014925373134328358,0,273,876
14,102524,CAMISETA GRIS LOGO HOOK    T-M,2,010-089-06,134,0.014925373134328358,0,273,876
14,103079,CAMISETA T-XXL GRIS ERES LA CAÑA GÉNOVA,2,011-081-20,134,0.014925373134328358,0,273,876
14,106008,GORRA VERDE CARLSBERG,2,010-094-40,134,0.014925373134328358,0,273,876
14,106299,SOMBRERO OKTOBERFEST KONIG LUDWIG,2,010-064-20,134,0.014925373134328358,0,273,876
14,112024,DELANTAL NEGRO MAHOU SAN MIGUEL,2,010-094-40,134,0.014925373134328358,0,273,876
14,126070,POSAVASOS CARTON MAESTRA MAHOU,2,010-079-40,134,0.014925373134328358,0,273,876
14,128067,RULETA BLANCA CRUZ ROJA 77X118,2,010-096-00,134,0.014925373134328358,0,273,876
14,132026,PELOTA CARLSBERG,2,010-094-40,134,0.014925373134328358,0,273,876
14,182151,ROLL UP FERIA EMPLEO,2,010-070-40,134,0.014925373134328358,0,273,876
14,011014,CERVEZA 33CL MAHOU 5 ESTRELLAS (633),1,015-016-07,134,0.007462686567164179,0,273,876
14,012012,CERVEZA 33CL ALHAMBRA RESERVA 1925 (5420,1,015-025-08,134,0.007462686567164179,0,273,876
14,021000,MESA  71X102 CM REDONDA ROJA COCKTAIL,1,011-072-30,134,0.007462686567164179,0,273,876
14,021009,MESA MADERA 62X44 REDONDA REJAS BLANCAS,1,011-117-30,134,0.007462686567164179,0,273,876
14,023003,MESA LACADA 200X60 CM RECTANGULAR AZUL L,1,018-094-20,134,0.007462686567164179,0,273,876
14,023090,MESA MADERA EXPOSITOR RECTANGULAR,1,012-010-10,134,0.007462686567164179,0,273,876
14,031019,SILLA PLÁSTICO BLANCA PREMIUM MAHOU,1,008-050-30,134,0.007462686567164179,0,273,876
14,031126,SILLA BEIGE MAHOU DESDE1890,1,021-087-10,134,0.007462686567164179,0,273,876
14,032015,TABURETE METAL ALTO BLANCO CARLSBERG,1,012-038-20,134,0.007462686567164179,0,273,876
14,032020,TABURETE ALTO AZUL,1,010-118-20,134,0.007462686567164179,0,273,876
14,033018,ASIENTO MADERA BARCELONA  ALHAMBRA,1,013-094-20,134,0.007462686567164179,0,273,876
14,041016,ESTANTERÍA METAL MARRÓN,1,014-002-00,134,0.007462686567164179,0,273,876
14,041089,CAJON/ARMARIO GRIS DE ARCHIVO,1,011-083-40,134,0.007462686567164179,0,273,876
